Timestamp,Open,High,Low,Close,Volume
2024-12-26 18:54:00,453.5200,453.7000,453.3500,453.5300,2089
2024-12-26 18:53:00,453.6000,453.7000,453.5000,453.5101,1385
2024-12-26 18:52:00,453.3800,453.7000,453.3700,453.5500,1868
2024-12-26 18:51:00,453.4000,453.6000,453.3300,453.4000,1215
2024-12-26 18:50:00,453.3800,453.6100,453.3000,453.4850,2654
2024-12-26 18:49:00,453.1950,453.4599,453.1500,453.4000,5222
2024-12-26 18:48:00,453.1350,453.2700,453.0000,453.1600,1862
2024-12-26 18:47:00,453.1550,453.2800,453.0000,453.0400,1929
2024-12-26 18:46:00,452.9500,453.2800,452.9000,453.1150,4072
2024-12-26 18:45:00,452.8500,452.9600,452.8000,452.9500,3144
2024-12-26 18:44:00,452.7100,452.9600,452.6500,452.8910,2972
2024-12-26 18:43:00,452.7600,452.8000,452.6500,452.7000,625
2024-12-26 18:42:00,452.6500,452.8000,452.6000,452.7100,2298
2024-12-26 18:41:00,452.7800,452.7800,452.6000,452.7600,535
2024-12-26 18:40:00,452.9600,452.9600,452.5700,452.7000,999
2024-12-26 18:39:00,452.8800,452.9600,452.8000,452.8800,419
2024-12-26 18:38:00,452.9621,453.0000,452.7600,452.8800,1326
2024-12-26 18:37:00,452.8250,453.0000,452.6500,452.8550,1201
2024-12-26 18:36:00,452.6400,453.0000,452.5600,452.7600,1657
2024-12-26 18:35:00,452.8700,452.8700,452.5603,452.5900,3185
2024-12-26 18:34:00,452.8600,453.0100,452.7000,452.8900,1545
2024-12-26 18:33:00,453.0700,453.2300,452.8000,453.0300,12873
2024-12-26 18:32:00,453.1200,453.2600,453.0700,453.0700,1380
2024-12-26 18:31:00,453.1293,453.2600,453.1000,453.1000,1463
2024-12-26 18:30:00,453.1200,453.2600,453.0700,453.2000,2524
2024-12-26 18:29:00,453.2500,453.2500,453.1000,453.1600,3703
2024-12-26 18:28:00,453.1500,453.2500,453.0700,453.1600,1839
2024-12-26 18:27:00,453.1700,453.2500,453.1000,453.2500,550
2024-12-26 18:26:00,453.2500,453.2500,453.0700,453.1300,1167
2024-12-26 18:25:00,453.1300,453.2500,453.0700,453.1650,4051
2024-12-26 18:24:00,453.1800,453.2500,453.0500,453.1301,2075
2024-12-26 18:23:00,453.2300,453.2900,453.0200,453.1900,3839
2024-12-26 18:22:00,453.1000,453.2300,453.0000,453.1100,5014
2024-12-26 18:21:00,453.1400,453.4000,453.0200,453.0550,2351
2024-12-26 18:20:00,453.4000,453.4000,453.1200,453.1310,2335
2024-12-26 19:59:00,452.3100,452.4900,452.2000,452.2999,12361
2024-12-26 19:58:00,452.4900,452.5000,452.2800,452.2800,8932
2024-12-26 19:57:00,452.6700,452.6700,452.3500,452.4900,6342
2024-12-26 19:56:00,452.8400,452.8400,452.5100,452.5300,8224
2024-12-26 19:55:00,452.9600,452.9700,452.6200,452.6603,4746
2024-12-26 19:54:00,452.9800,453.0000,452.8000,452.8001,9134
2024-12-26 19:53:00,452.9600,453.0900,452.8400,452.8700,2711
2024-12-26 19:52:00,453.0500,453.1000,452.8300,452.8300,3251
2024-12-26 19:51:00,453.0982,453.1000,453.0000,453.1000,3554
2024-12-26 19:50:00,453.0000,453.1100,452.9700,453.0000,6925
2024-12-26 19:49:00,452.8600,453.1100,452.8600,453.0000,1552
2024-12-26 19:48:00,452.8700,453.0000,452.8000,453.0000,2747
2024-12-26 19:47:00,452.9800,452.9999,452.8100,452.9000,1586
2024-12-26 19:46:00,452.9500,453.1100,452.8500,452.9800,2439
2024-12-26 19:45:00,452.8900,453.0000,452.8000,452.9250,2831
2024-12-26 19:44:00,452.7600,452.9900,452.7600,452.8000,2900
2024-12-26 19:43:00,452.8498,452.9900,452.7000,452.7200,6039
2024-12-26 19:42:00,452.9000,452.9500,452.7500,452.7500,4776
2024-12-26 19:41:00,453.1500,453.2000,452.9000,453.0000,5046
2024-12-26 19:40:00,453.1000,453.2000,453.0500,453.1400,1555
2024-12-26 19:39:00,453.0900,453.1900,453.0200,453.1500,2221
2024-12-26 19:38:00,453.1400,453.2000,453.0000,453.0300,1224
2024-12-26 19:37:00,452.9300,453.2500,452.8600,453.1400,3672
2024-12-26 19:36:00,453.0300,453.1400,452.9000,452.9500,6358
2024-12-26 19:35:00,453.1500,453.1500,453.0121,453.0121,449
2024-12-26 19:34:00,453.1050,453.1800,453.0500,453.0800,310
2024-12-26 19:33:00,453.1850,453.2500,453.0111,453.1800,3297
2024-12-26 19:32:00,453.2400,453.2700,453.0200,453.2700,902
2024-12-26 19:31:00,453.3000,453.3500,453.0800,453.2400,1970
2024-12-26 19:30:00,453.2500,453.3500,453.2500,453.3250,1303
2024-12-26 19:29:00,453.2200,453.3490,453.1500,453.3490,5334
2024-12-26 19:28:00,453.2000,453.2500,453.1200,453.2000,1374
2024-12-26 19:27:00,453.1000,453.2500,453.0000,453.1350,2796
2024-12-26 19:26:00,453.0600,453.2000,452.9300,453.0600,2157
2024-12-26 19:25:00,452.9500,453.1000,452.8500,452.9300,1834
2024-12-26 19:24:00,452.9300,453.1100,452.8200,452.9800,4180
2024-12-26 19:23:00,452.7600,452.9300,452.7600,452.8750,739
2024-12-26 19:22:00,452.8000,452.9300,452.6500,452.8700,2877
2024-12-26 19:21:00,452.8000,452.8700,452.6000,452.8350,3714
2024-12-26 19:20:00,453.0000,453.0000,452.6500,452.7500,4460
2024-12-26 19:19:00,452.9500,453.1000,452.9000,453.0000,1034
2024-12-26 19:18:00,453.0000,453.1000,452.7500,452.9500,2684
2024-12-26 19:17:00,453.0200,453.1000,453.0000,453.1000,3905
2024-12-26 19:16:00,453.1500,453.2100,453.0101,453.0500,2205
2024-12-26 19:15:00,453.1300,453.2100,453.1000,453.2000,1112
2024-12-26 19:14:00,453.1600,453.2500,453.0500,453.1300,823
2024-12-26 19:13:00,453.1700,453.2900,453.0500,453.1600,2278
2024-12-26 19:12:00,453.2450,453.2900,453.0500,453.1250,2361
2024-12-26 19:11:00,453.2000,453.3900,453.1800,453.2500,879
2024-12-26 19:10:00,453.2550,453.3500,453.2100,453.2100,1088
2024-12-26 19:09:00,453.3000,453.3000,453.2100,453.3000,679
2024-12-26 19:08:00,453.3750,453.4000,453.3000,453.3000,1328
2024-12-26 19:07:00,453.3500,453.4500,453.3000,453.4000,906
2024-12-26 19:06:00,453.2550,453.4500,453.2100,453.3650,737
2024-12-26 19:05:00,453.3200,453.4300,453.2100,453.3000,2115
2024-12-26 19:04:00,453.4000,453.4800,453.3000,453.3200,1587
2024-12-26 19:03:00,453.4501,453.4800,453.3200,453.4500,1166
2024-12-26 19:02:00,453.4000,453.5000,453.3200,453.4500,1238
2024-12-26 19:01:00,453.4500,453.5200,453.3500,453.4000,429
2024-12-26 19:00:00,453.3800,453.5500,453.3200,453.5500,1090
2024-12-26 18:59:00,453.5200,453.5300,453.3200,453.3800,1121
2024-12-26 18:58:00,453.5000,453.5600,453.3200,453.3200,1497
2024-12-26 18:57:00,453.5600,453.6600,453.3900,453.5000,289
2024-12-26 18:56:00,453.5500,453.6925,453.3900,453.3900,194
2024-12-26 18:55:00,453.4800,453.6925,453.4000,453.5500,1689
2024-12-26 18:54:00,453.5200,453.7000,453.3500,453.5300,2089
2024-12-26 18:53:00,453.6000,453.7000,453.5000,453.5101,1385
2024-12-26 18:52:00,453.3800,453.7000,453.3700,453.5500,1868
2024-12-26 18:51:00,453.4000,453.6000,453.3300,453.4000,1215
2024-12-26 18:50:00,453.3800,453.6100,453.3000,453.4850,2654
2024-12-26 18:49:00,453.1950,453.4599,453.1500,453.4000,5222
2024-12-26 18:48:00,453.1350,453.2700,453.0000,453.1600,1862
2024-12-26 18:47:00,453.1550,453.2800,453.0000,453.0400,1929
2024-12-26 18:46:00,452.9500,453.2800,452.9000,453.1150,4072
2024-12-26 18:45:00,452.8500,452.9600,452.8000,452.9500,3144
2024-12-26 18:44:00,452.7100,452.9600,452.6500,452.8910,2972
2024-12-26 18:43:00,452.7600,452.8000,452.6500,452.7000,625
2024-12-26 18:42:00,452.6500,452.8000,452.6000,452.7100,2298
2024-12-26 18:41:00,452.7800,452.7800,452.6000,452.7600,535
2024-12-26 18:40:00,452.9600,452.9600,452.5700,452.7000,999
2024-12-26 18:39:00,452.8800,452.9600,452.8000,452.8800,419
2024-12-26 18:38:00,452.9621,453.0000,452.7600,452.8800,1326
2024-12-26 18:37:00,452.8250,453.0000,452.6500,452.8550,1201
2024-12-26 18:36:00,452.6400,453.0000,452.5600,452.7600,1657
2024-12-26 18:35:00,452.8700,452.8700,452.5603,452.5900,3185
2024-12-26 18:34:00,452.8600,453.0100,452.7000,452.8900,1545
2024-12-26 18:33:00,453.0700,453.2300,452.8000,453.0300,12873
2024-12-26 18:32:00,453.1200,453.2600,453.0700,453.0700,1380
2024-12-26 18:31:00,453.1293,453.2600,453.1000,453.1000,1463
2024-12-26 18:30:00,453.1200,453.2600,453.0700,453.2000,2524
2024-12-26 18:29:00,453.2500,453.2500,453.1000,453.1600,3703
2024-12-26 18:28:00,453.1500,453.2500,453.0700,453.1600,1839
2024-12-26 18:27:00,453.1700,453.2500,453.1000,453.2500,550
2024-12-26 18:26:00,453.2500,453.2500,453.0700,453.1300,1167
2024-12-26 18:25:00,453.1300,453.2500,453.0700,453.1650,4051
2024-12-26 18:24:00,453.1800,453.2500,453.0500,453.1301,2075
2024-12-26 18:23:00,453.2300,453.2900,453.0200,453.1900,3839
2024-12-26 18:22:00,453.1000,453.2300,453.0000,453.1100,5014
2024-12-26 18:21:00,453.1400,453.4000,453.0200,453.0550,2351
2024-12-26 18:20:00,453.4000,453.4000,453.1200,453.1310,2335
2024-12-27 19:59:00,431.9700,431.9900,431.6600,431.6600,9308
2024-12-27 19:58:00,431.8000,431.9800,431.8000,431.9600,4025
2024-12-27 19:57:00,431.8900,431.9000,431.7000,431.8869,3747
2024-12-27 19:56:00,431.9800,431.9800,431.5800,431.8000,3140
2024-12-27 19:55:00,431.5100,431.9800,431.4600,431.9800,15399
2024-12-27 19:54:00,431.2500,431.5100,431.2400,431.5000,8184
2024-12-27 19:53:00,431.0650,431.2900,431.0000,431.2900,10728
2024-12-27 19:52:00,431.0200,431.0900,431.0000,431.0600,6213
2024-12-27 19:51:00,431.0500,431.1000,431.0100,431.0500,981
2024-12-27 19:50:00,431.0100,431.1000,430.9000,431.0500,5075
2024-12-27 19:49:00,430.9400,431.0005,430.8600,431.0000,3442
2024-12-27 19:48:00,430.9000,431.0000,430.8000,431.0000,2167
2024-12-27 19:47:00,430.9500,431.1143,430.8975,430.9000,4374
2024-12-27 19:46:00,431.0100,431.2000,430.9000,430.9000,2958
2024-12-27 19:45:00,431.0100,431.3900,430.9700,431.1100,1167
2024-12-27 19:44:00,431.1000,431.5300,430.8000,431.0200,3366
2024-12-27 19:43:00,431.5300,431.5300,431.1950,431.1950,2602
2024-12-27 19:42:00,431.5100,431.6874,431.3800,431.3800,4384
2024-12-27 19:41:00,431.3700,431.7000,431.3500,431.5500,4093
2024-12-27 19:40:00,431.2500,431.3950,431.1500,431.3950,3175
2024-12-27 19:39:00,430.9000,431.3600,430.8500,431.2000,4095
2024-12-27 19:38:00,430.7950,430.9000,430.7800,430.8600,2220
2024-12-27 19:37:00,430.8088,430.8100,430.7500,430.7516,1957
2024-12-27 19:36:00,430.7000,430.7900,430.7000,430.7800,1969
2024-12-27 19:35:00,430.6500,430.7050,430.5500,430.7050,2772
2024-12-27 19:34:00,430.6600,430.7000,430.5500,430.6500,703
2024-12-27 19:33:00,430.7200,430.7800,430.5000,430.6900,2617
2024-12-27 19:32:00,430.7200,430.7800,430.6600,430.7200,514
2024-12-27 19:31:00,430.7000,430.7800,430.6600,430.7200,1998
2024-12-27 19:30:00,430.6800,430.7300,430.5900,430.7300,2083
2024-12-27 19:29:00,430.6900,430.7900,430.6800,430.7200,874
2024-12-27 19:28:00,430.7800,430.7900,430.6600,430.7900,2107
2024-12-27 19:27:00,430.7500,430.8000,430.6600,430.7700,2005
2024-12-27 19:26:00,430.6593,430.8200,430.6593,430.7650,406
2024-12-27 19:25:00,430.8900,430.8900,430.6000,430.6594,3710
2024-12-27 19:24:00,430.8050,430.8900,430.7200,430.8900,1527
2024-12-27 19:23:00,430.8700,430.8900,430.7200,430.8900,4120
2024-12-27 19:22:00,430.8000,430.9000,430.7900,430.8000,1107
2024-12-27 19:21:00,430.7350,430.9000,430.7350,430.8500,1741
2024-12-27 19:20:00,430.8000,430.8000,430.6600,430.7700,3369
2024-12-27 19:19:00,430.7800,430.8000,430.6600,430.8000,1447
2024-12-27 19:18:00,430.7000,430.8700,430.6600,430.6800,660
2024-12-27 19:17:00,430.5900,430.8000,430.5800,430.7000,1785
2024-12-27 19:16:00,430.5850,430.6500,430.5500,430.5800,1018
2024-12-27 19:15:00,430.5800,430.6600,430.3300,430.5500,1266
2024-12-27 19:14:00,430.7300,430.7500,430.4400,430.4400,1201
2024-12-27 19:13:00,430.7450,430.8700,430.6000,430.7350,1178
2024-12-27 19:12:00,430.6500,430.8700,430.6092,430.8700,1875
2024-12-27 19:11:00,430.5000,430.7500,430.3000,430.6000,1230
2024-12-27 19:10:00,430.2500,430.7500,430.1800,430.5000,2658
2024-12-27 19:09:00,430.2900,430.3000,430.1000,430.2200,3504
2024-12-27 19:08:00,430.4800,430.4900,430.2100,430.2800,6602
2024-12-27 19:07:00,430.5000,430.5000,430.4500,430.4500,3629
2024-12-27 19:06:00,430.9800,431.0000,430.3800,430.5000,10529
2024-12-27 19:05:00,430.8300,431.0000,430.8000,430.9250,2029
2024-12-27 19:04:00,430.9200,431.0000,430.8000,430.8450,1860
2024-12-27 19:03:00,430.8100,431.0000,430.6600,430.9000,2698
2024-12-27 19:02:00,430.9100,430.9100,430.6600,430.8100,4315
2024-12-27 19:01:00,430.9600,430.9600,430.8100,430.8700,2642
2024-12-27 19:00:00,430.9900,431.0000,430.9600,430.9800,1557
2024-12-27 18:59:00,430.9500,431.0000,430.9200,430.9600,786
2024-12-27 18:58:00,430.9900,430.9900,430.8700,430.9500,1209
2024-12-27 18:57:00,431.0000,431.0000,430.9000,430.9500,2941
2024-12-27 18:56:00,431.3200,431.3200,430.9700,430.9700,5174
2024-12-27 18:55:00,431.4200,431.4800,431.2200,431.2950,2384
2024-12-27 18:54:00,431.4600,431.5000,431.3700,431.4400,2612
2024-12-27 18:53:00,431.4000,431.5000,431.3600,431.4600,3522
2024-12-27 18:52:00,431.3900,431.4000,431.3000,431.4000,1756
2024-12-27 18:51:00,431.3100,431.4000,431.2400,431.3200,1980
2024-12-27 18:50:00,431.2400,431.5000,431.1900,431.2400,5011
2024-12-27 18:49:00,430.9800,431.2400,430.9000,431.2400,5086
2024-12-27 18:48:00,431.0600,431.0900,430.8100,430.9900,3756
2024-12-27 18:47:00,431.0900,431.3200,430.6900,431.0600,11280
2024-12-27 18:46:00,431.0900,431.1000,431.0000,431.0993,3157
2024-12-27 18:45:00,431.3100,431.3300,431.0000,431.0000,5921
2024-12-27 18:44:00,431.3999,431.4000,431.2200,431.2450,2592
2024-12-27 18:43:00,431.3996,431.4000,431.2900,431.3900,1488
2024-12-27 18:42:00,431.3600,431.4000,431.3000,431.3400,4408
2024-12-27 18:41:00,431.3600,431.4000,431.3300,431.3600,1631
2024-12-27 18:40:00,431.6300,431.6400,431.3600,431.3983,6101
2024-12-27 18:39:00,431.7500,431.8200,431.5600,431.5800,8596
2024-12-27 18:38:00,431.8300,431.8899,431.7000,431.7300,1674
2024-12-27 18:37:00,431.9150,431.9400,431.7500,431.8400,4516
2024-12-27 18:36:00,431.9690,431.9700,431.9000,431.9300,1213
2024-12-27 18:35:00,431.9597,431.9900,431.9500,431.9500,963
2024-12-27 18:34:00,431.9500,432.0000,431.9000,431.9600,3538
2024-12-27 18:33:00,431.9500,432.0000,431.9000,431.9500,2449
2024-12-27 18:32:00,431.8400,432.0000,431.8400,431.9500,570
2024-12-27 18:31:00,431.8500,432.0000,431.7800,431.8700,1199
2024-12-27 18:30:00,432.0500,432.0900,431.8000,431.8400,14232
2024-12-27 18:29:00,432.0400,432.0900,432.0100,432.0200,679
2024-12-27 18:28:00,432.0700,432.0900,432.0200,432.0200,636
2024-12-27 18:27:00,432.0392,432.0500,432.0100,432.0200,1718
2024-12-27 18:26:00,432.0300,432.0400,432.0000,432.0200,1981
2024-12-27 18:25:00,432.1000,432.1000,432.0200,432.0250,1305
2024-12-27 18:24:00,432.0500,432.1100,432.0100,432.0900,1988
2024-12-27 18:23:00,432.0750,432.1300,432.0100,432.0750,745
2024-12-27 18:22:00,432.0500,432.1300,432.0000,432.1300,638
2024-12-27 18:21:00,432.0700,432.0900,432.0100,432.0900,999
2024-12-27 18:20:00,432.0994,432.1000,432.0200,432.0800,2363
2024-12-27 19:59:00,431.9700,431.9900,431.6600,431.6600,9308
2024-12-27 19:58:00,431.8000,431.9800,431.8000,431.9600,4025
2024-12-27 19:57:00,431.8900,431.9000,431.7000,431.8869,3747
2024-12-27 19:56:00,431.9800,431.9800,431.5800,431.8000,3140
2024-12-27 19:55:00,431.5100,431.9800,431.4600,431.9800,15399
2024-12-27 19:54:00,431.2500,431.5100,431.2400,431.5000,8184
2024-12-27 19:53:00,431.0650,431.2900,431.0000,431.2900,10728
2024-12-27 19:52:00,431.0200,431.0900,431.0000,431.0600,6213
2024-12-27 19:51:00,431.0500,431.1000,431.0100,431.0500,981
2024-12-27 19:50:00,431.0100,431.1000,430.9000,431.0500,5075
2024-12-27 19:49:00,430.9400,431.0005,430.8600,431.0000,3442
2024-12-27 19:48:00,430.9000,431.0000,430.8000,431.0000,2167
2024-12-27 19:47:00,430.9500,431.1143,430.8975,430.9000,4374
2024-12-27 19:46:00,431.0100,431.2000,430.9000,430.9000,2958
2024-12-27 19:45:00,431.0100,431.3900,430.9700,431.1100,1167
2024-12-27 19:44:00,431.1000,431.5300,430.8000,431.0200,3366
2024-12-27 19:43:00,431.5300,431.5300,431.1950,431.1950,2602
2024-12-27 19:42:00,431.5100,431.6874,431.3800,431.3800,4384
2024-12-27 19:41:00,431.3700,431.7000,431.3500,431.5500,4093
2024-12-27 19:40:00,431.2500,431.3950,431.1500,431.3950,3175
2024-12-27 19:39:00,430.9000,431.3600,430.8500,431.2000,4095
2024-12-27 19:38:00,430.7950,430.9000,430.7800,430.8600,2220
2024-12-27 19:37:00,430.8088,430.8100,430.7500,430.7516,1957
2024-12-27 19:36:00,430.7000,430.7900,430.7000,430.7800,1969
2024-12-27 19:35:00,430.6500,430.7050,430.5500,430.7050,2772
2024-12-27 19:34:00,430.6600,430.7000,430.5500,430.6500,703
2024-12-27 19:33:00,430.7200,430.7800,430.5000,430.6900,2617
2024-12-27 19:32:00,430.7200,430.7800,430.6600,430.7200,514
2024-12-27 19:31:00,430.7000,430.7800,430.6600,430.7200,1998
2024-12-27 19:30:00,430.6800,430.7300,430.5900,430.7300,2083
2024-12-27 19:29:00,430.6900,430.7900,430.6800,430.7200,874
2024-12-27 19:28:00,430.7800,430.7900,430.6600,430.7900,2107
2024-12-27 19:27:00,430.7500,430.8000,430.6600,430.7700,2005
2024-12-27 19:26:00,430.6593,430.8200,430.6593,430.7650,406
2024-12-27 19:25:00,430.8900,430.8900,430.6000,430.6594,3710
2024-12-27 19:24:00,430.8050,430.8900,430.7200,430.8900,1527
2024-12-27 19:23:00,430.8700,430.8900,430.7200,430.8900,4120
2024-12-27 19:22:00,430.8000,430.9000,430.7900,430.8000,1107
2024-12-27 19:21:00,430.7350,430.9000,430.7350,430.8500,1741
2024-12-27 19:20:00,430.8000,430.8000,430.6600,430.7700,3369
2024-12-27 19:19:00,430.7800,430.8000,430.6600,430.8000,1447
2024-12-27 19:18:00,430.7000,430.8700,430.6600,430.6800,660
2024-12-27 19:17:00,430.5900,430.8000,430.5800,430.7000,1785
2024-12-27 19:16:00,430.5850,430.6500,430.5500,430.5800,1018
2024-12-27 19:15:00,430.5800,430.6600,430.3300,430.5500,1266
2024-12-27 19:14:00,430.7300,430.7500,430.4400,430.4400,1201
2024-12-27 19:13:00,430.7450,430.8700,430.6000,430.7350,1178
2024-12-27 19:12:00,430.6500,430.8700,430.6092,430.8700,1875
2024-12-27 19:11:00,430.5000,430.7500,430.3000,430.6000,1230
2024-12-27 19:10:00,430.2500,430.7500,430.1800,430.5000,2658
2024-12-27 19:09:00,430.2900,430.3000,430.1000,430.2200,3504
2024-12-27 19:08:00,430.4800,430.4900,430.2100,430.2800,6602
2024-12-27 19:07:00,430.5000,430.5000,430.4500,430.4500,3629
2024-12-27 19:06:00,430.9800,431.0000,430.3800,430.5000,10529
2024-12-27 19:05:00,430.8300,431.0000,430.8000,430.9250,2029
2024-12-27 19:04:00,430.9200,431.0000,430.8000,430.8450,1860
2024-12-27 19:03:00,430.8100,431.0000,430.6600,430.9000,2698
2024-12-27 19:02:00,430.9100,430.9100,430.6600,430.8100,4315
2024-12-27 19:01:00,430.9600,430.9600,430.8100,430.8700,2642
2024-12-27 19:00:00,430.9900,431.0000,430.9600,430.9800,1557
2024-12-27 18:59:00,430.9500,431.0000,430.9200,430.9600,786
2024-12-27 18:58:00,430.9900,430.9900,430.8700,430.9500,1209
2024-12-27 18:57:00,431.0000,431.0000,430.9000,430.9500,2941
2024-12-27 18:56:00,431.3200,431.3200,430.9700,430.9700,5174
2024-12-27 18:55:00,431.4200,431.4800,431.2200,431.2950,2384
2024-12-27 18:54:00,431.4600,431.5000,431.3700,431.4400,2612
2024-12-27 18:53:00,431.4000,431.5000,431.3600,431.4600,3522
2024-12-27 18:52:00,431.3900,431.4000,431.3000,431.4000,1756
2024-12-27 18:51:00,431.3100,431.4000,431.2400,431.3200,1980
2024-12-27 18:50:00,431.2400,431.5000,431.1900,431.2400,5011
2024-12-27 18:49:00,430.9800,431.2400,430.9000,431.2400,5086
2024-12-27 18:48:00,431.0600,431.0900,430.8100,430.9900,3756
2024-12-27 18:47:00,431.0900,431.3200,430.6900,431.0600,11280
2024-12-27 18:46:00,431.0900,431.1000,431.0000,431.0993,3157
2024-12-27 18:45:00,431.3100,431.3300,431.0000,431.0000,5921
2024-12-27 18:44:00,431.3999,431.4000,431.2200,431.2450,2592
2024-12-27 18:43:00,431.3996,431.4000,431.2900,431.3900,1488
2024-12-27 18:42:00,431.3600,431.4000,431.3000,431.3400,4408
2024-12-27 18:41:00,431.3600,431.4000,431.3300,431.3600,1631
2024-12-27 18:40:00,431.6300,431.6400,431.3600,431.3983,6101
2024-12-27 18:39:00,431.7500,431.8200,431.5600,431.5800,8596
2024-12-27 18:38:00,431.8300,431.8899,431.7000,431.7300,1674
2024-12-27 18:37:00,431.9150,431.9400,431.7500,431.8400,4516
2024-12-27 18:36:00,431.9690,431.9700,431.9000,431.9300,1213
2024-12-27 18:35:00,431.9597,431.9900,431.9500,431.9500,963
2024-12-27 18:34:00,431.9500,432.0000,431.9000,431.9600,3538
2024-12-27 18:33:00,431.9500,432.0000,431.9000,431.9500,2449
2024-12-27 18:32:00,431.8400,432.0000,431.8400,431.9500,570
2024-12-27 18:31:00,431.8500,432.0000,431.7800,431.8700,1199
2024-12-27 18:30:00,432.0500,432.0900,431.8000,431.8400,14232
2024-12-27 18:29:00,432.0400,432.0900,432.0100,432.0200,679
2024-12-27 18:28:00,432.0700,432.0900,432.0200,432.0200,636
2024-12-27 18:27:00,432.0392,432.0500,432.0100,432.0200,1718
2024-12-27 18:26:00,432.0300,432.0400,432.0000,432.0200,1981
2024-12-27 18:25:00,432.1000,432.1000,432.0200,432.0250,1305
2024-12-27 18:24:00,432.0500,432.1100,432.0100,432.0900,1988
2024-12-27 18:23:00,432.0750,432.1300,432.0100,432.0750,745
2024-12-27 18:22:00,432.0500,432.1300,432.0000,432.1300,638
2024-12-27 18:21:00,432.0700,432.0900,432.0100,432.0900,999
2024-12-27 18:20:00,432.0994,432.1000,432.0200,432.0800,2363
2024-12-27 19:59:00,431.9700,431.9900,431.6600,431.6600,9308
2024-12-27 19:58:00,431.8000,431.9800,431.8000,431.9600,4025
2024-12-27 19:57:00,431.8900,431.9000,431.7000,431.8869,3747
2024-12-27 19:56:00,431.9800,431.9800,431.5800,431.8000,3140
2024-12-27 19:55:00,431.5100,431.9800,431.4600,431.9800,15399
2024-12-27 19:54:00,431.2500,431.5100,431.2400,431.5000,8184
2024-12-27 19:53:00,431.0650,431.2900,431.0000,431.2900,10728
2024-12-27 19:52:00,431.0200,431.0900,431.0000,431.0600,6213
2024-12-27 19:51:00,431.0500,431.1000,431.0100,431.0500,981
2024-12-27 19:50:00,431.0100,431.1000,430.9000,431.0500,5075
2024-12-27 19:49:00,430.9400,431.0005,430.8600,431.0000,3442
2024-12-27 19:48:00,430.9000,431.0000,430.8000,431.0000,2167
2024-12-27 19:47:00,430.9500,431.1143,430.8975,430.9000,4374
2024-12-27 19:46:00,431.0100,431.2000,430.9000,430.9000,2958
2024-12-27 19:45:00,431.0100,431.3900,430.9700,431.1100,1167
2024-12-27 19:44:00,431.1000,431.5300,430.8000,431.0200,3366
2024-12-27 19:43:00,431.5300,431.5300,431.1950,431.1950,2602
2024-12-27 19:42:00,431.5100,431.6874,431.3800,431.3800,4384
2024-12-27 19:41:00,431.3700,431.7000,431.3500,431.5500,4093
2024-12-27 19:40:00,431.2500,431.3950,431.1500,431.3950,3175
2024-12-27 19:39:00,430.9000,431.3600,430.8500,431.2000,4095
2024-12-27 19:38:00,430.7950,430.9000,430.7800,430.8600,2220
2024-12-27 19:37:00,430.8088,430.8100,430.7500,430.7516,1957
2024-12-27 19:36:00,430.7000,430.7900,430.7000,430.7800,1969
2024-12-27 19:35:00,430.6500,430.7050,430.5500,430.7050,2772
2024-12-27 19:34:00,430.6600,430.7000,430.5500,430.6500,703
2024-12-27 19:33:00,430.7200,430.7800,430.5000,430.6900,2617
2024-12-27 19:32:00,430.7200,430.7800,430.6600,430.7200,514
2024-12-27 19:31:00,430.7000,430.7800,430.6600,430.7200,1998
2024-12-27 19:30:00,430.6800,430.7300,430.5900,430.7300,2083
2024-12-27 19:29:00,430.6900,430.7900,430.6800,430.7200,874
2024-12-27 19:28:00,430.7800,430.7900,430.6600,430.7900,2107
2024-12-27 19:27:00,430.7500,430.8000,430.6600,430.7700,2005
2024-12-27 19:26:00,430.6593,430.8200,430.6593,430.7650,406
2024-12-27 19:25:00,430.8900,430.8900,430.6000,430.6594,3710
2024-12-27 19:24:00,430.8050,430.8900,430.7200,430.8900,1527
2024-12-27 19:23:00,430.8700,430.8900,430.7200,430.8900,4120
2024-12-27 19:22:00,430.8000,430.9000,430.7900,430.8000,1107
2024-12-27 19:21:00,430.7350,430.9000,430.7350,430.8500,1741
2024-12-27 19:20:00,430.8000,430.8000,430.6600,430.7700,3369
2024-12-27 19:19:00,430.7800,430.8000,430.6600,430.8000,1447
2024-12-27 19:18:00,430.7000,430.8700,430.6600,430.6800,660
2024-12-27 19:17:00,430.5900,430.8000,430.5800,430.7000,1785
2024-12-27 19:16:00,430.5850,430.6500,430.5500,430.5800,1018
2024-12-27 19:15:00,430.5800,430.6600,430.3300,430.5500,1266
2024-12-27 19:14:00,430.7300,430.7500,430.4400,430.4400,1201
2024-12-27 19:13:00,430.7450,430.8700,430.6000,430.7350,1178
2024-12-27 19:12:00,430.6500,430.8700,430.6092,430.8700,1875
2024-12-27 19:11:00,430.5000,430.7500,430.3000,430.6000,1230
2024-12-27 19:10:00,430.2500,430.7500,430.1800,430.5000,2658
2024-12-27 19:09:00,430.2900,430.3000,430.1000,430.2200,3504
2024-12-27 19:08:00,430.4800,430.4900,430.2100,430.2800,6602
2024-12-27 19:07:00,430.5000,430.5000,430.4500,430.4500,3629
2024-12-27 19:06:00,430.9800,431.0000,430.3800,430.5000,10529
